Job Number,Submit Time,Wait Time,Run Time,Number of Allocated Processors,Average CPU Time Used,Used Memory,Requested Number of Processors,Requested Time,Requested Memory,Status,User ID,Group ID,Executable Number,Queue Number,Partition Number,Preceding Job Number,Think Time from Preceding Job
328,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
329,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
330,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
331,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
332,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
333,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
334,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
335,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
336,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
337,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
338,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
339,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
340,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
341,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
342,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
343,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
344,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
345,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
346,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
347,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
348,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
349,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
350,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
351,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
352,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
353,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
354,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
355,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
356,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
357,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
358,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
359,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
360,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
361,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
362,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
363,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
364,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
365,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
366,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
367,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
368,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
369,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
370,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
371,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
372,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
373,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
374,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
375,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
376,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
377,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
378,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
379,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
380,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
381,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
382,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
383,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
384,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
385,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
386,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
387,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
388,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
389,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
390,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
391,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
392,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
393,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
394,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
395,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
396,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
397,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
398,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
399,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
400,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
401,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
402,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
403,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
404,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
405,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
406,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
407,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
408,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
409,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
410,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
411,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
412,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
413,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
414,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
415,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
416,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
417,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
418,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
419,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
420,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
421,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
422,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
423,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
424,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
425,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
426,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
427,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
428,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
429,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
430,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
431,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
432,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
433,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
434,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
435,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
436,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
437,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
438,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
439,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
440,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
441,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
442,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
443,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
444,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
445,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
446,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
447,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
448,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
449,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
450,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
451,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
452,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
453,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
454,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
455,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
456,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
457,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
458,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
459,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
460,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
461,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
462,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
463,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
464,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
465,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
466,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
467,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
468,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
469,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
470,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
471,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
472,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
473,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
474,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
475,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
476,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
477,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
478,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
479,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
480,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
481,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
482,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
483,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
484,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
485,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
486,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
487,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
488,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
489,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
490,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
491,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
492,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
493,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
494,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
495,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
496,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
497,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
498,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
499,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
500,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
501,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
502,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
503,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
504,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
505,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
506,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
507,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
508,0.1,0.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
509,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
510,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
511,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
512,0.1,0.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
513,0.1,0.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
514,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
515,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
516,0.1,0.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
517,0.1,0.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
518,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
519,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
520,0.1,0.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
521,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
522,0.1,0.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
523,0.1,0.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
524,0.1,0.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
525,0.1,43.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
526,0.1,43.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
527,0.1,43.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
528,0.1,43.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
529,0.1,43.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
530,0.1,43.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
531,0.1,43.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
532,0.1,43.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
533,0.1,43.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
534,0.1,43.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
535,0.1,43.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
536,0.1,43.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
537,0.1,43.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
538,0.1,43.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
539,0.1,43.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
540,0.1,43.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
541,0.1,43.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
542,0.1,43.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
543,0.1,43.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
544,0.1,43.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
545,0.1,43.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
546,0.1,43.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
547,0.1,43.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
548,0.1,43.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
549,0.1,43.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
550,0.1,43.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
551,0.1,43.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
552,0.1,43.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
553,0.1,43.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
554,0.1,43.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
555,0.1,43.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
556,0.1,43.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
557,0.1,43.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
558,0.1,43.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
559,0.1,43.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
560,0.1,43.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
561,0.1,43.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
562,0.1,43.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
563,0.1,43.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
564,0.1,43.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
565,0.1,43.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
566,0.1,43.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
567,0.1,43.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
568,0.1,49.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
569,0.1,49.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
570,0.1,49.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
571,0.1,49.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
572,0.1,49.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
573,0.1,49.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
574,0.1,49.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
575,0.1,49.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
576,0.1,49.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
577,0.1,49.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
578,0.1,49.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
579,0.1,49.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
580,0.1,49.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
581,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
582,0.1,49.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
583,0.1,49.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
584,0.1,49.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
585,0.1,49.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
586,0.1,49.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
587,0.1,49.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
588,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
589,0.1,49.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
590,0.1,49.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
591,0.1,49.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
592,0.1,49.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
593,0.1,49.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
594,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
595,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
596,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
597,0.1,49.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
598,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
599,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
600,0.1,49.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
601,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
602,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
603,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
604,0.1,49.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
605,0.1,49.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
606,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
607,0.1,49.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
608,0.1,49.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
609,0.1,49.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
610,0.1,49.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
611,0.1,49.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
612,0.1,49.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
613,0.1,49.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
614,0.1,49.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
615,0.1,49.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
616,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
617,0.1,49.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
618,0.1,49.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
619,0.1,49.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
620,0.1,49.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
621,0.1,49.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
622,0.1,49.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
623,0.1,49.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
624,0.1,49.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
625,0.1,49.0,48.99999999999999,256,,,256,68.6,,1,,,cg.D.256,,,,
626,0.1,49.0,42.99999999999999,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
627,0.1,49.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
628,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
629,0.1,49.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
630,0.1,49.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
631,0.1,49.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
632,0.1,49.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
633,0.1,79.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
634,0.1,79.0,275.5,256,,,256,385.7,,1,,,ep.E.256,,,,
635,0.1,79.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
636,0.1,79.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
637,0.1,79.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
638,0.1,79.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
639,0.1,79.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
640,0.1,79.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
641,0.1,79.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
642,0.1,79.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
643,0.1,79.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
644,0.1,79.0,49.0,256,,,256,68.6,,1,,,cg.D.256,,,,
645,0.1,79.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
646,0.1,79.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
647,0.1,79.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
648,0.1,79.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
649,0.1,79.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
650,0.1,79.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
651,0.1,79.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
652,0.1,79.0,96.0,256,,,256,134.39999999999998,,1,,,mg.E.256,,,,
653,0.1,79.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
654,0.1,79.0,43.0,256,,,256,60.199999999999996,,1,,,ft.D.256,,,,
655,0.1,79.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
656,0.1,79.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
657,0.1,79.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
658,0.1,79.0,133.0,256,,,256,186.2,,1,,,sp.D.256,,,,
659,0.1,79.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
660,0.1,79.0,118.0,256,,,256,165.2,,1,,,bt.D.256,,,,
661,0.1,79.0,442.0,256,,,256,618.8,,1,,,ft.E.256,,,,
662,0.1,79.0,128.0,256,,,256,179.2,,1,,,is.E.256,,,,
663,0.1,79.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
664,0.1,79.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
665,0.1,79.0,79.0,256,,,256,110.6,,1,,,lu.D.256,,,,
